snapshot_date,sku_id,warehouse_id,on_hand_qty,reserved_qty,last_movement_date,unit_cost
2023-12-11,SKU_003,WH_SOUTH,1257,0,2023-12-11,89.39
2023-12-11,SKU_004,WH_SOUTH,701,0,2023-12-11,77.3
2023-12-11,SKU_005,WH_SOUTH,340,0,2023-12-11,32.06
2023-12-11,SKU_006,WH_SOUTH,766,0,2023-12-11,98.17
2023-12-11,SKU_007,WH_SOUTH,300,0,2023-12-11,82.09
2023-12-11,SKU_008,WH_SOUTH,697,0,2023-12-11,83.95
2023-12-11,SKU_009,WH_SOUTH,536,0,2023-12-11,34.61
2023-12-11,SKU_010,WH_SOUTH,301,0,2023-12-11,58.78
2023-12-11,SKU_011,WH_SOUTH,1036,0,2023-12-11,52.81
2023-12-11,SKU_012,WH_SOUTH,1206,0,2023-12-11,94.51
2023-12-11,SKU_013,WH_SOUTH,1043,0,2023-12-11,73.29
2023-12-11,SKU_014,WH_SOUTH,1344,0,2023-12-11,86.71
2023-12-11,SKU_015,WH_SOUTH,1265,0,2023-12-11,58.26
2023-12-11,SKU_016,WH_SOUTH,753,0,2023-12-11,42.04
2023-12-11,SKU_017,WH_SOUTH,729,0,2023-12-11,66.59
2023-12-11,SKU_018,WH_SOUTH,221,0,2023-12-11,29.79
2023-12-11,SKU_019,WH_SOUTH,1624,0,2023-12-11,87.07
2023-12-11,SKU_020,WH_SOUTH,1081,0,2023-12-11,72.37
2023-12-11,SKU_001,WH_EAST,203,0,2023-12-11,83.05
2023-12-11,SKU_002,WH_EAST,1306,0,2023-12-11,57.92
2023-12-11,SKU_003,WH_EAST,1230,0,2023-12-11,89.39
2023-12-11,SKU_004,WH_EAST,673,0,2023-12-11,77.3
2023-12-11,SKU_005,WH_EAST,312,0,2023-12-11,32.06
2023-12-11,SKU_006,WH_EAST,725,0,2023-12-11,98.17
2023-12-11,SKU_007,WH_EAST,292,0,2023-12-11,82.09
2023-12-11,SKU_008,WH_EAST,658,0,2023-12-11,83.95
2023-12-11,SKU_009,WH_EAST,526,0,2023-12-11,34.61
2023-12-11,SKU_010,WH_EAST,289,0,2023-12-11,58.78
2023-12-11,SKU_011,WH_EAST,1011,0,2023-12-11,52.81
2023-12-11,SKU_012,WH_EAST,1164,0,2023-12-11,94.51
2023-12-11,SKU_013,WH_EAST,1015,0,2023-12-11,73.29
2023-12-11,SKU_014,WH_EAST,1305,0,2023-12-11,86.71
2023-12-11,SKU_015,WH_EAST,1240,0,2023-12-11,58.26
2023-12-11,SKU_016,WH_EAST,707,0,2023-12-11,42.04
2023-12-11,SKU_017,WH_EAST,700,0,2023-12-11,66.59
2023-12-11,SKU_018,WH_EAST,217,0,2023-12-11,29.79
2023-12-11,SKU_019,WH_EAST,1586,0,2023-12-11,87.07
2023-12-11,SKU_020,WH_EAST,1055,0,2023-12-11,72.37
2023-12-11,SKU_001,WH_WEST,192,0,2023-12-11,83.05
2023-12-11,SKU_002,WH_WEST,1266,0,2023-12-11,57.92
2023-12-11,SKU_003,WH_WEST,1193,0,2023-12-11,89.39
2023-12-11,SKU_004,WH_WEST,645,0,2023-12-11,77.3
2023-12-11,SKU_005,WH_WEST,283,0,2023-12-11,32.06
2023-12-11,SKU_006,WH_WEST,2056,0,2023-12-11,98.17
2023-12-11,SKU_007,WH_WEST,276,0,2023-12-11,82.09
2023-12-11,SKU_008,WH_WEST,620,0,2023-12-11,83.95
2023-12-11,SKU_009,WH_WEST,504,0,2023-12-11,34.61
2023-12-11,SKU_010,WH_WEST,281,0,2023-12-11,58.78
2023-12-11,SKU_011,WH_WEST,976,0,2023-12-11,52.81
2023-12-11,SKU_012,WH_WEST,1113,0,2023-12-11,94.51
2023-12-11,SKU_013,WH_WEST,969,0,2023-12-11,73.29
2023-12-11,SKU_014,WH_WEST,1270,0,2023-12-11,86.71
2023-12-11,SKU_015,WH_WEST,1207,0,2023-12-11,58.26
2023-12-11,SKU_016,WH_WEST,666,0,2023-12-11,42.04
2023-12-11,SKU_017,WH_WEST,671,0,2023-12-11,66.59
2023-12-11,SKU_018,WH_WEST,206,0,2023-12-11,29.79
2023-12-11,SKU_019,WH_WEST,1533,0,2023-12-11,87.07
2023-12-11,SKU_020,WH_WEST,1021,0,2023-12-11,72.37
2023-12-12,SKU_001,WH_NORTH,182,0,2023-12-12,83.05
2023-12-12,SKU_002,WH_NORTH,1221,0,2023-12-12,57.92
2023-12-12,SKU_003,WH_NORTH,1163,0,2023-12-12,89.39
2023-12-12,SKU_004,WH_NORTH,619,0,2023-12-12,77.3
2023-12-12,SKU_005,WH_NORTH,252,0,2023-12-12,32.06
2023-12-12,SKU_006,WH_NORTH,2007,0,2023-12-12,98.17
2023-12-12,SKU_007,WH_NORTH,264,0,2023-12-12,82.09
2023-12-12,SKU_008,WH_NORTH,1761,0,2023-12-12,83.95
2023-12-12,SKU_009,WH_NORTH,487,0,2023-12-12,34.61
2023-12-12,SKU_010,WH_NORTH,271,0,2023-12-12,58.78
2023-12-12,SKU_011,WH_NORTH,939,0,2023-12-12,52.81
2023-12-12,SKU_012,WH_NORTH,1055,0,2023-12-12,94.51
2023-12-12,SKU_013,WH_NORTH,936,0,2023-12-12,73.29
2023-12-12,SKU_014,WH_NORTH,1218,0,2023-12-12,86.71
2023-12-12,SKU_015,WH_NORTH,1156,0,2023-12-12,58.26
2023-12-12,SKU_016,WH_NORTH,624,0,2023-12-12,42.04
2023-12-12,SKU_017,WH_NORTH,640,0,2023-12-12,66.59
2023-12-12,SKU_018,WH_NORTH,198,0,2023-12-12,29.79
2023-12-12,SKU_019,WH_NORTH,1494,0,2023-12-12,87.07
2023-12-12,SKU_020,WH_NORTH,996,0,2023-12-12,72.37
2023-12-12,SKU_001,WH_SOUTH,179,0,2023-12-12,83.05
2023-12-12,SKU_002,WH_SOUTH,1175,0,2023-12-12,57.92
2023-12-12,SKU_003,WH_SOUTH,1131,0,2023-12-12,89.39
2023-12-12,SKU_004,WH_SOUTH,590,0,2023-12-12,77.3
2023-12-12,SKU_005,WH_SOUTH,232,0,2023-12-12,32.06
2023-12-12,SKU_006,WH_SOUTH,1971,0,2023-12-12,98.17
2023-12-12,SKU_007,WH_SOUTH,253,0,2023-12-12,82.09
2023-12-12,SKU_008,WH_SOUTH,1724,0,2023-12-12,83.95
2023-12-12,SKU_009,WH_SOUTH,475,0,2023-12-12,34.61
2023-12-12,SKU_010,WH_SOUTH,263,0,2023-12-12,58.78
2023-12-12,SKU_011,WH_SOUTH,912,0,2023-12-12,52.81
2023-12-12,SKU_012,WH_SOUTH,1009,0,2023-12-12,94.51
2023-12-12,SKU_013,WH_SOUTH,902,0,2023-12-12,73.29
2023-12-12,SKU_014,WH_SOUTH,1196,0,2023-12-12,86.71
2023-12-12,SKU_015,WH_SOUTH,1127,0,2023-12-12,58.26
2023-12-12,SKU_016,WH_SOUTH,588,0,2023-12-12,42.04
2023-12-12,SKU_017,WH_SOUTH,615,0,2023-12-12,66.59
2023-12-12,SKU_018,WH_SOUTH,184,0,2023-12-12,29.79
2023-12-12,SKU_019,WH_SOUTH,1457,0,2023-12-12,87.07
2023-12-12,SKU_020,WH_SOUTH,980,0,2023-12-12,72.37
2023-12-12,SKU_001,WH_EAST,169,0,2023-12-12,83.05
2023-12-12,SKU_002,WH_EAST,1147,0,2023-12-12,57.92
2023-12-12,SKU_003,WH_EAST,1110,0,2023-12-12,89.39
2023-12-12,SKU_004,WH_EAST,574,0,2023-12-12,77.3
2023-12-12,SKU_005,WH_EAST,673,0,2023-12-12,32.06
2023-12-12,SKU_006,WH_EAST,1930,0,2023-12-12,98.17
2023-12-12,SKU_007,WH_EAST,241,0,2023-12-12,82.09
2023-12-12,SKU_008,WH_EAST,1680,0,2023-12-12,83.95
2023-12-12,SKU_009,WH_EAST,459,0,2023-12-12,34.61
2023-12-12,SKU_010,WH_EAST,256,0,2023-12-12,58.78
2023-12-12,SKU_011,WH_EAST,882,0,2023-12-12,52.81
2023-12-12,SKU_012,WH_EAST,955,0,2023-12-12,94.51
2023-12-12,SKU_013,WH_EAST,860,0,2023-12-12,73.29
2023-12-12,SKU_014,WH_EAST,1155,0,2023-12-12,86.71
2023-12-12,SKU_015,WH_EAST,1097,0,2023-12-12,58.26
2023-12-12,SKU_016,WH_EAST,551,0,2023-12-12,42.04
2023-12-12,SKU_017,WH_EAST,592,0,2023-12-12,66.59
2023-12-12,SKU_018,WH_EAST,178,0,2023-12-12,29.79
2023-12-12,SKU_019,WH_EAST,1415,0,2023-12-12,87.07
2023-12-12,SKU_020,WH_EAST,960,0,2023-12-12,72.37
2023-12-12,SKU_001,WH_WEST,152,0,2023-12-12,83.05
2023-12-12,SKU_002,WH_WEST,1122,0,2023-12-12,57.92
2023-12-12,SKU_003,WH_WEST,1073,0,2023-12-12,89.39
2023-12-12,SKU_004,WH_WEST,547,0,2023-12-12,77.3
2023-12-12,SKU_005,WH_WEST,645,0,2023-12-12,32.06
2023-12-12,SKU_006,WH_WEST,1896,0,2023-12-12,98.17
2023-12-12,SKU_007,WH_WEST,230,0,2023-12-12,82.09
2023-12-12,SKU_008,WH_WEST,1640,0,2023-12-12,83.95
2023-12-12,SKU_009,WH_WEST,448,0,2023-12-12,34.61
2023-12-12,SKU_010,WH_WEST,245,0,2023-12-12,58.78
2023-12-12,SKU_011,WH_WEST,856,0,2023-12-12,52.81
2023-12-12,SKU_012,WH_WEST,903,0,2023-12-12,94.51
2023-12-12,SKU_013,WH_WEST,822,0,2023-12-12,73.29
2023-12-12,SKU_014,WH_WEST,1112,0,2023-12-12,86.71
2023-12-12,SKU_015,WH_WEST,1056,0,2023-12-12,58.26
2023-12-12,SKU_016,WH_WEST,515,0,2023-12-12,42.04
2023-12-12,SKU_017,WH_WEST,563,0,2023-12-12,66.59
2023-12-12,SKU_018,WH_WEST,171,0,2023-12-12,29.79
2023-12-12,SKU_019,WH_WEST,1371,0,2023-12-12,87.07
2023-12-12,SKU_020,WH_WEST,929,0,2023-12-12,72.37
2023-12-13,SKU_001,WH_NORTH,147,0,2023-12-13,83.05
2023-12-13,SKU_002,WH_NORTH,1090,0,2023-12-13,57.92
2023-12-13,SKU_003,WH_NORTH,1039,0,2023-12-13,89.39
2023-12-13,SKU_004,WH_NORTH,521,0,2023-12-13,77.3
2023-12-13,SKU_005,WH_NORTH,631,0,2023-12-13,32.06
2023-12-13,SKU_006,WH_NORTH,1854,0,2023-12-13,98.17
2023-12-13,SKU_007,WH_NORTH,226,0,2023-12-13,82.09
2023-12-13,SKU_008,WH_NORTH,1609,0,2023-12-13,83.95
2023-12-13,SKU_009,WH_NORTH,443,0,2023-12-13,34.61
2023-12-13,SKU_010,WH_NORTH,236,0,2023-12-13,58.78
2023-12-13,SKU_011,WH_NORTH,827,0,2023-12-13,52.81
2023-12-13,SKU_012,WH_NORTH,859,0,2023-12-13,94.51
2023-12-13,SKU_013,WH_NORTH,798,0,2023-12-13,73.29
2023-12-13,SKU_014,WH_NORTH,1079,0,2023-12-13,86.71
2023-12-13,SKU_015,WH_NORTH,1024,0,2023-12-13,58.26
2023-12-13,SKU_016,WH_NORTH,481,0,2023-12-13,42.04
2023-12-13,SKU_017,WH_NORTH,539,0,2023-12-13,66.59
2023-12-13,SKU_018,WH_NORTH,161,0,2023-12-13,29.79
2023-12-13,SKU_019,WH_NORTH,1337,0,2023-12-13,87.07
2023-12-13,SKU_020,WH_NORTH,907,0,2023-12-13,72.37
2023-12-13,SKU_001,WH_SOUTH,136,0,2023-12-13,83.05
2023-12-13,SKU_002,WH_SOUTH,1046,0,2023-12-13,57.92
2023-12-13,SKU_003,WH_SOUTH,1004,0,2023-12-13,89.39
2023-12-13,SKU_004,WH_SOUTH,499,0,2023-12-13,77.3
2023-12-13,SKU_005,WH_SOUTH,607,0,2023-12-13,32.06
2023-12-13,SKU_006,WH_SOUTH,1808,0,2023-12-13,98.17
2023-12-13,SKU_007,WH_SOUTH,219,0,2023-12-13,82.09
2023-12-13,SKU_008,WH_SOUTH,1571,0,2023-12-13,83.95
2023-12-13,SKU_009,WH_SOUTH,430,0,2023-12-13,34.61
2023-12-13,SKU_010,WH_SOUTH,220,0,2023-12-13,58.78
2023-12-13,SKU_011,WH_SOUTH,795,0,2023-12-13,52.81
2023-12-13,SKU_012,WH_SOUTH,809,0,2023-12-13,94.51
2023-12-13,SKU_013,WH_SOUTH,767,0,2023-12-13,73.29
2023-12-13,SKU_014,WH_SOUTH,1049,0,2023-12-13,86.71
2023-12-13,SKU_015,WH_SOUTH,980,0,2023-12-13,58.26
2023-12-13,SKU_016,WH_SOUTH,439,0,2023-12-13,42.04
2023-12-13,SKU_017,WH_SOUTH,520,0,2023-12-13,66.59
2023-12-13,SKU_018,WH_SOUTH,147,0,2023-12-13,29.79
2023-12-13,SKU_019,WH_SOUTH,1295,0,2023-12-13,87.07
2023-12-13,SKU_020,WH_SOUTH,877,0,2023-12-13,72.37
2023-12-13,SKU_001,WH_EAST,126,0,2023-12-13,83.05
2023-12-13,SKU_002,WH_EAST,1003,0,2023-12-13,57.92
2023-12-13,SKU_003,WH_EAST,977,0,2023-12-13,89.39
2023-12-13,SKU_004,WH_EAST,472,0,2023-12-13,77.3
2023-12-13,SKU_005,WH_EAST,577,0,2023-12-13,32.06
2023-12-13,SKU_006,WH_EAST,1773,0,2023-12-13,98.17
2023-12-13,SKU_007,WH_EAST,203,0,2023-12-13,82.09
2023-12-13,SKU_008,WH_EAST,1534,0,2023-12-13,83.95
2023-12-13,SKU_009,WH_EAST,418,0,2023-12-13,34.61
2023-12-13,SKU_010,WH_EAST,207,0,2023-12-13,58.78
2023-12-13,SKU_011,WH_EAST,762,0,2023-12-13,52.81
2023-12-13,SKU_012,WH_EAST,754,0,2023-12-13,94.51
2023-12-13,SKU_013,WH_EAST,719,0,2023-12-13,73.29
2023-12-13,SKU_014,WH_EAST,1019,0,2023-12-13,86.71
2023-12-13,SKU_015,WH_EAST,937,0,2023-12-13,58.26
2023-12-13,SKU_016,WH_EAST,397,0,2023-12-13,42.04
2023-12-13,SKU_017,WH_EAST,497,0,2023-12-13,66.59
2023-12-13,SKU_018,WH_EAST,136,0,2023-12-13,29.79
2023-12-13,SKU_019,WH_EAST,1237,0,2023-12-13,87.07
2023-12-13,SKU_020,WH_EAST,858,0,2023-12-13,72.37
2023-12-13,SKU_001,WH_WEST,115,0,2023-12-13,83.05
2023-12-13,SKU_002,WH_WEST,962,0,2023-12-13,57.92
2023-12-13,SKU_003,WH_WEST,931,0,2023-12-13,89.39
2023-12-13,SKU_004,WH_WEST,446,0,2023-12-13,77.3
2023-12-13,SKU_005,WH_WEST,559,0,2023-12-13,32.06
2023-12-13,SKU_006,WH_WEST,1735,0,2023-12-13,98.17
2023-12-13,SKU_007,WH_WEST,189,0,2023-12-13,82.09
2023-12-13,SKU_008,WH_WEST,1495,0,2023-12-13,83.95
2023-12-13,SKU_009,WH_WEST,397,0,2023-12-13,34.61
2023-12-13,SKU_010,WH_WEST,196,0,2023-12-13,58.78
2023-12-13,SKU_011,WH_WEST,740,0,2023-12-13,52.81
2023-12-13,SKU_012,WH_WEST,710,0,2023-12-13,94.51
2023-12-13,SKU_013,WH_WEST,674,0,2023-12-13,73.29
2023-12-13,SKU_014,WH_WEST,983,0,2023-12-13,86.71
2023-12-13,SKU_015,WH_WEST,894,0,2023-12-13,58.26
2023-12-13,SKU_016,WH_WEST,1126,0,2023-12-13,42.04
2023-12-13,SKU_017,WH_WEST,462,0,2023-12-13,66.59
2023-12-13,SKU_018,WH_WEST,125,0,2023-12-13,29.79
2023-12-13,SKU_019,WH_WEST,1194,0,2023-12-13,87.07
2023-12-13,SKU_020,WH_WEST,827,0,2023-12-13,72.37
2023-12-14,SKU_001,WH_NORTH,302,0,2023-12-14,83.05
2023-12-14,SKU_002,WH_NORTH,913,0,2023-12-14,57.92
2023-12-14,SKU_003,WH_NORTH,890,0,2023-12-14,89.39
2023-12-14,SKU_004,WH_NORTH,422,0,2023-12-14,77.3
2023-12-14,SKU_005,WH_NORTH,536,0,2023-12-14,32.06
2023-12-14,SKU_006,WH_NORTH,1677,0,2023-12-14,98.17
2023-12-14,SKU_007,WH_NORTH,177,0,2023-12-14,82.09
2023-12-14,SKU_008,WH_NORTH,1459,0,2023-12-14,83.95
2023-12-14,SKU_009,WH_NORTH,383,0,2023-12-14,34.61
2023-12-14,SKU_010,WH_NORTH,184,0,2023-12-14,58.78
2023-12-14,SKU_011,WH_NORTH,703,0,2023-12-14,52.81
2023-12-14,SKU_012,WH_NORTH,653,0,2023-12-14,94.51
2023-12-14,SKU_013,WH_NORTH,629,0,2023-12-14,73.29
2023-12-14,SKU_014,WH_NORTH,937,0,2023-12-14,86.71
2023-12-14,SKU_015,WH_NORTH,852,0,2023-12-14,58.26
2023-12-14,SKU_016,WH_NORTH,1067,0,2023-12-14,42.04
2023-12-14,SKU_017,WH_NORTH,429,0,2023-12-14,66.59
2023-12-14,SKU_018,WH_NORTH,344,0,2023-12-14,29.79
2023-12-14,SKU_019,WH_NORTH,1150,0,2023-12-14,87.07
2023-12-14,SKU_020,WH_NORTH,799,0,2023-12-14,72.37
2023-12-14,SKU_001,WH_SOUTH,290,0,2023-12-14,83.05
2023-12-14,SKU_002,WH_SOUTH,885,0,2023-12-14,57.92
2023-12-14,SKU_003,WH_SOUTH,855,0,2023-12-14,89.39
2023-12-14,SKU_004,WH_SOUTH,405,0,2023-12-14,77.3
2023-12-14,SKU_005,WH_SOUTH,506,0,2023-12-14,32.06
2023-12-14,SKU_006,WH_SOUTH,1623,0,2023-12-14,98.17
2023-12-14,SKU_007,WH_SOUTH,169,0,2023-12-14,82.09
2023-12-14,SKU_008,WH_SOUTH,1422,0,2023-12-14,83.95
2023-12-14,SKU_009,WH_SOUTH,367,0,2023-12-14,34.61
2023-12-14,SKU_010,WH_SOUTH,178,0,2023-12-14,58.78
2023-12-14,SKU_011,WH_SOUTH,672,0,2023-12-14,52.81
2023-12-14,SKU_012,WH_SOUTH,593,0,2023-12-14,94.51
2023-12-14,SKU_013,WH_SOUTH,581,0,2023-12-14,73.29
2023-12-14,SKU_014,WH_SOUTH,899,0,2023-12-14,86.71
2023-12-14,SKU_015,WH_SOUTH,818,0,2023-12-14,58.26
2023-12-14,SKU_016,WH_SOUTH,1016,0,2023-12-14,42.04
2023-12-14,SKU_017,WH_SOUTH,404,0,2023-12-14,66.59
2023-12-14,SKU_018,WH_SOUTH,327,0,2023-12-14,29.79
2023-12-14,SKU_019,WH_SOUTH,1100,0,2023-12-14,87.07
2023-12-14,SKU_020,WH_SOUTH,771,0,2023-12-14,72.37
2023-12-14,SKU_001,WH_EAST,278,0,2023-12-14,83.05
2023-12-14,SKU_002,WH_EAST,841,0,2023-12-14,57.92
2023-12-14,SKU_003,WH_EAST,813,0,2023-12-14,89.39
2023-12-14,SKU_004,WH_EAST,377,0,2023-12-14,77.3
2023-12-14,SKU_005,WH_EAST,475,0,2023-12-14,32.06
2023-12-14,SKU_006,WH_EAST,1562,0,2023-12-14,98.17
2023-12-14,SKU_007,WH_EAST,156,0,2023-12-14,82.09
2023-12-14,SKU_008,WH_EAST,1380,0,2023-12-14,83.95
2023-12-14,SKU_009,WH_EAST,351,0,2023-12-14,34.61
2023-12-14,SKU_010,WH_EAST,166,0,2023-12-14,58.78
2023-12-14,SKU_011,WH_EAST,634,0,2023-12-14,52.81
2023-12-14,SKU_012,WH_EAST,528,0,2023-12-14,94.51
2023-12-14,SKU_013,WH_EAST,541,0,2023-12-14,73.29
2023-12-14,SKU_014,WH_EAST,840,0,2023-12-14,86.71
2023-12-14,SKU_015,WH_EAST,780,0,2023-12-14,58.26
2023-12-14,SKU_016,WH_EAST,962,0,2023-12-14,42.04
2023-12-14,SKU_017,WH_EAST,1118,0,2023-12-14,66.59
2023-12-14,SKU_018,WH_EAST,316,0,2023-12-14,29.79
2023-12-14,SKU_019,WH_EAST,1043,0,2023-12-14,87.07
2023-12-14,SKU_020,WH_EAST,729,0,2023-12-14,72.37
2023-12-14,SKU_001,WH_WEST,265,0,2023-12-14,83.05
2023-12-14,SKU_002,WH_WEST,807,0,2023-12-14,57.92
2023-12-14,SKU_003,WH_WEST,777,0,2023-12-14,89.39
2023-12-14,SKU_004,WH_WEST,345,0,2023-12-14,77.3
2023-12-14,SKU_005,WH_WEST,452,0,2023-12-14,32.06
2023-12-14,SKU_006,WH_WEST,1519,0,2023-12-14,98.17
2023-12-14,SKU_007,WH_WEST,148,0,2023-12-14,82.09
2023-12-14,SKU_008,WH_WEST,1348,0,2023-12-14,83.95
2023-12-14,SKU_009,WH_WEST,338,0,2023-12-14,34.61
2023-12-14,SKU_010,WH_WEST,158,0,2023-12-14,58.78
2023-12-14,SKU_011,WH_WEST,605,0,2023-12-14,52.81
2023-12-14,SKU_012,WH_WEST,1480,0,2023-12-14,94.51
2023-12-14,SKU_013,WH_WEST,496,0,2023-12-14,73.29
2023-12-14,SKU_014,WH_WEST,802,0,2023-12-14,86.71
2023-12-14,SKU_015,WH_WEST,741,0,2023-12-14,58.26
2023-12-14,SKU_016,WH_WEST,916,0,2023-12-14,42.04
2023-12-14,SKU_017,WH_WEST,1087,0,2023-12-14,66.59
2023-12-14,SKU_018,WH_WEST,304,0,2023-12-14,29.79
2023-12-14,SKU_019,WH_WEST,992,0,2023-12-14,87.07
2023-12-14,SKU_020,WH_WEST,702,0,2023-12-14,72.37
2023-12-15,SKU_001,WH_NORTH,249,0,2023-12-15,83.05
2023-12-15,SKU_002,WH_NORTH,750,0,2023-12-15,57.92
2023-12-15,SKU_003,WH_NORTH,736,0,2023-12-15,89.39
2023-12-15,SKU_004,WH_NORTH,317,0,2023-12-15,77.3
2023-12-15,SKU_005,WH_NORTH,434,0,2023-12-15,32.06
2023-12-15,SKU_006,WH_NORTH,1472,0,2023-12-15,98.17
2023-12-15,SKU_007,WH_NORTH,137,0,2023-12-15,82.09
2023-12-15,SKU_008,WH_NORTH,1308,0,2023-12-15,83.95
2023-12-15,SKU_009,WH_NORTH,311,0,2023-12-15,34.61
2023-12-15,SKU_010,WH_NORTH,448,0,2023-12-15,58.78
2023-12-15,SKU_011,WH_NORTH,578,0,2023-12-15,52.81
2023-12-15,SKU_012,WH_NORTH,1424,0,2023-12-15,94.51
2023-12-15,SKU_013,WH_NORTH,453,0,2023-12-15,73.29
2023-12-15,SKU_014,WH_NORTH,768,0,2023-12-15,86.71
2023-12-15,SKU_015,WH_NORTH,699,0,2023-12-15,58.26
2023-12-15,SKU_016,WH_NORTH,864,0,2023-12-15,42.04
2023-12-15,SKU_017,WH_NORTH,1049,0,2023-12-15,66.59
2023-12-15,SKU_018,WH_NORTH,295,0,2023-12-15,29.79
2023-12-15,SKU_019,WH_NORTH,946,0,2023-12-15,87.07
2023-12-15,SKU_020,WH_NORTH,663,0,2023-12-15,72.37
2023-12-15,SKU_001,WH_SOUTH,232,0,2023-12-15,83.05
2023-12-15,SKU_002,WH_SOUTH,705,0,2023-12-15,57.92
2023-12-15,SKU_003,WH_SOUTH,696,0,2023-12-15,89.39
2023-12-15,SKU_004,WH_SOUTH,294,0,2023-12-15,77.3
2023-12-15,SKU_005,WH_SOUTH,411,0,2023-12-15,32.06
2023-12-15,SKU_006,WH_SOUTH,1430,0,2023-12-15,98.17
2023-12-15,SKU_007,WH_SOUTH,124,0,2023-12-15,82.09
2023-12-15,SKU_008,WH_SOUTH,1274,0,2023-12-15,83.95
2023-12-15,SKU_009,WH_SOUTH,293,0,2023-12-15,34.61
2023-12-15,SKU_010,WH_SOUTH,434,0,2023-12-15,58.78
2023-12-15,SKU_011,WH_SOUTH,542,0,2023-12-15,52.81
2023-12-15,SKU_012,WH_SOUTH,1383,0,2023-12-15,94.51
2023-12-15,SKU_013,WH_SOUTH,1275,0,2023-12-15,73.29
2023-12-15,SKU_014,WH_SOUTH,743,0,2023-12-15,86.71
2023-12-15,SKU_015,WH_SOUTH,668,0,2023-12-15,58.26
2023-12-15,SKU_016,WH_SOUTH,826,0,2023-12-15,42.04
2023-12-15,SKU_017,WH_SOUTH,1028,0,2023-12-15,66.59
2023-12-15,SKU_018,WH_SOUTH,284,0,2023-12-15,29.79
2023-12-15,SKU_019,WH_SOUTH,912,0,2023-12-15,87.07
2023-12-15,SKU_020,WH_SOUTH,641,0,2023-12-15,72.37
2023-12-15,SKU_001,WH_EAST,221,0,2023-12-15,83.05
2023-12-15,SKU_002,WH_EAST,675,0,2023-12-15,57.92
2023-12-15,SKU_003,WH_EAST,666,0,2023-12-15,89.39
2023-12-15,SKU_004,WH_EAST,823,0,2023-12-15,77.3
2023-12-15,SKU_005,WH_EAST,389,0,2023-12-15,32.06
2023-12-15,SKU_006,WH_EAST,1390,0,2023-12-15,98.17
2023-12-15,SKU_007,WH_EAST,364,0,2023-12-15,82.09
2023-12-15,SKU_008,WH_EAST,1239,0,2023-12-15,83.95
2023-12-15,SKU_009,WH_EAST,275,0,2023-12-15,34.61
2023-12-15,SKU_010,WH_EAST,425,0,2023-12-15,58.78
2023-12-15,SKU_011,WH_EAST,523,0,2023-12-15,52.81
2023-12-15,SKU_012,WH_EAST,1334,0,2023-12-15,94.51
2023-12-15,SKU_013,WH_EAST,1245,0,2023-12-15,73.29
2023-12-15,SKU_014,WH_EAST,707,0,2023-12-15,86.71
2023-12-15,SKU_015,WH_EAST,636,0,2023-12-15,58.26
2023-12-15,SKU_016,WH_EAST,781,0,2023-12-15,42.04
2023-12-15,SKU_017,WH_EAST,1001,0,2023-12-15,66.59
2023-12-15,SKU_018,WH_EAST,275,0,2023-12-15,29.79
2023-12-15,SKU_019,WH_EAST,872,0,2023-12-15,87.07
2023-12-15,SKU_020,WH_EAST,621,0,2023-12-15,72.37
2023-12-15,SKU_001,WH_WEST,212,0,2023-12-15,83.05
2023-12-15,SKU_002,WH_WEST,632,0,2023-12-15,57.92
2023-12-15,SKU_003,WH_WEST,632,0,2023-12-15,89.39
2023-12-15,SKU_004,WH_WEST,794,0,2023-12-15,77.3
2023-12-15,SKU_005,WH_WEST,351,0,2023-12-15,32.06
2023-12-15,SKU_006,WH_WEST,1351,0,2023-12-15,98.17
2023-12-15,SKU_007,WH_WEST,353,0,2023-12-15,82.09
2023-12-15,SKU_008,WH_WEST,1188,0,2023-12-15,83.95
2023-12-15,SKU_009,WH_WEST,256,0,2023-12-15,34.61
2023-12-15,SKU_010,WH_WEST,416,0,2023-12-15,58.78
2023-12-15,SKU_011,WH_WEST,489,0,2023-12-15,52.81
2023-12-15,SKU_012,WH_WEST,1268,0,2023-12-15,94.51
2023-12-15,SKU_013,WH_WEST,1192,0,2023-12-15,73.29
2023-12-15,SKU_014,WH_WEST,665,0,2023-12-15,86.71
2023-12-15,SKU_015,WH_WEST,570,0,2023-12-15,58.26
2023-12-15,SKU_016,WH_WEST,723,0,2023-12-15,42.04
2023-12-15,SKU_017,WH_WEST,971,0,2023-12-15,66.59
2023-12-15,SKU_018,WH_WEST,250,0,2023-12-15,29.79
2023-12-15,SKU_019,WH_WEST,818,0,2023-12-15,87.07
2023-12-15,SKU_020,WH_WEST,588,0,2023-12-15,72.37
2023-12-16,SKU_001,WH_NORTH,204,0,2023-12-16,83.05
2023-12-16,SKU_002,WH_NORTH,598,0,2023-12-16,57.92
2023-12-16,SKU_003,WH_NORTH,591,0,2023-12-16,89.39
2023-12-16,SKU_004,WH_NORTH,756,0,2023-12-16,77.3
2023-12-16,SKU_005,WH_NORTH,324,0,2023-12-16,32.06
2023-12-16,SKU_006,WH_NORTH,1298,0,2023-12-16,98.17
2023-12-16,SKU_007,WH_NORTH,339,0,2023-12-16,82.09
2023-12-16,SKU_008,WH_NORTH,1138,0,2023-12-16,83.95
2023-12-16,SKU_009,WH_NORTH,235,0,2023-12-16,34.61
