shipment_id,order_id,dispatch_date,expected_delivery_date,actual_delivery_date,delivered_qty,freight_cost,region
SHP_ORD_0020479,ORD_0020479,2023-09-16,2023-09-20,2023-09-20,5,60.0,North
SHP_ORD_0020480,ORD_0020480,2023-09-16,2023-09-21,2023-09-21,34,118.0,North
SHP_ORD_0020481,ORD_0020481,2023-09-16,2023-09-19,2023-09-19,36,122.0,North
SHP_ORD_0020482,ORD_0020482,2023-09-15,2023-09-20,2023-09-20,17,84.0,North
SHP_ORD_0020483,ORD_0020483,2023-09-16,2023-09-18,2023-09-18,19,88.0,North
SHP_ORD_0020484,ORD_0020484,2023-09-15,2023-09-20,2023-09-20,38,126.0,North
SHP_ORD_0020485,ORD_0020485,2023-09-15,2023-09-20,2023-09-20,15,80.0,North
SHP_ORD_0020486,ORD_0020486,2023-09-16,2023-09-21,2023-09-21,32,114.0,North
SHP_ORD_0020487,ORD_0020487,2023-09-16,2023-09-19,2023-09-19,13,76.0,North
SHP_ORD_0020488,ORD_0020488,2023-09-16,2023-09-18,2023-09-18,6,62.0,North
SHP_ORD_0020489,ORD_0020489,2023-09-16,2023-09-19,2023-09-19,20,90.0,North
SHP_ORD_0020490,ORD_0020490,2023-09-16,2023-09-20,2023-09-20,31,112.0,North
SHP_ORD_0020491,ORD_0020491,2023-09-16,2023-09-19,2023-09-19,43,136.0,North
SHP_ORD_0020492,ORD_0020492,2023-09-15,2023-09-18,2023-09-18,36,122.0,North
SHP_ORD_0020493,ORD_0020493,2023-09-15,2023-09-19,2023-09-19,41,132.0,North
SHP_ORD_0020494,ORD_0020494,2023-09-16,2023-09-19,2023-09-21,31,168.0,North
SHP_ORD_0020495,ORD_0020495,2023-09-16,2023-09-21,2023-09-21,19,88.0,North
SHP_ORD_0020496,ORD_0020496,2023-09-15,2023-09-20,2023-09-20,6,62.0,North
SHP_ORD_0020497,ORD_0020497,2023-09-16,2023-09-20,2023-09-20,42,134.0,North
SHP_ORD_0020498,ORD_0020498,2023-09-15,2023-09-17,2023-09-20,20,135.0,North
SHP_ORD_0020499,ORD_0020499,2023-09-15,2023-09-20,2023-09-23,4,87.0,South
SHP_ORD_0020500,ORD_0020500,2023-09-16,2023-09-20,2023-09-20,36,122.0,South
SHP_ORD_0020501,ORD_0020501,2023-09-16,2023-09-18,2023-09-18,31,112.0,South
SHP_ORD_0020502,ORD_0020502,2023-09-16,2023-09-21,2023-09-21,13,76.0,South
SHP_ORD_0020503,ORD_0020503,2023-09-15,2023-09-19,2023-09-19,26,102.0,South
SHP_ORD_0020504,ORD_0020504,2023-09-15,2023-09-19,2023-09-19,49,148.0,South
SHP_ORD_0020505,ORD_0020505,2023-09-16,2023-09-19,2023-09-19,10,70.0,South
SHP_ORD_0020506,ORD_0020506,2023-09-15,2023-09-20,2023-09-20,37,124.0,South
SHP_ORD_0020507,ORD_0020507,2023-09-16,2023-09-20,2023-09-20,23,96.0,South
SHP_ORD_0020508,ORD_0020508,2023-09-16,2023-09-19,2023-09-19,8,66.0,South
SHP_ORD_0020509,ORD_0020509,2023-09-15,2023-09-19,2023-09-19,34,118.0,South
SHP_ORD_0020510,ORD_0020510,2023-09-16,2023-09-20,2023-09-20,42,134.0,South
SHP_ORD_0020511,ORD_0020511,2023-09-16,2023-09-21,2023-09-21,34,118.0,South
SHP_ORD_0020512,ORD_0020512,2023-09-16,2023-09-20,2023-09-21,36,183.0,South
SHP_ORD_0020513,ORD_0020513,2023-09-16,2023-09-20,2023-09-20,37,124.0,South
SHP_ORD_0020514,ORD_0020514,2023-09-15,2023-09-20,2023-09-20,36,122.0,South
SHP_ORD_0020515,ORD_0020515,2023-09-16,2023-09-20,2023-09-20,29,108.0,South
SHP_ORD_0020516,ORD_0020516,2023-09-16,2023-09-18,2023-09-18,7,64.0,South
SHP_ORD_0020517,ORD_0020517,2023-09-15,2023-09-19,2023-09-20,40,195.0,South
SHP_ORD_0020518,ORD_0020518,2023-09-16,2023-09-19,2023-09-19,27,104.0,South
SHP_ORD_0020519,ORD_0020519,2023-09-16,2023-09-21,2023-09-21,5,60.0,East
SHP_ORD_0020520,ORD_0020520,2023-09-15,2023-09-20,2023-09-20,33,116.0,East
SHP_ORD_0020521,ORD_0020521,2023-09-16,2023-09-18,2023-09-18,29,108.0,East
SHP_ORD_0020522,ORD_0020522,2023-09-16,2023-09-18,2023-09-18,19,88.0,East
SHP_ORD_0020523,ORD_0020523,2023-09-15,2023-09-18,2023-09-18,19,88.0,East
SHP_ORD_0020524,ORD_0020524,2023-09-16,2023-09-21,2023-09-21,33,116.0,East
SHP_ORD_0020525,ORD_0020525,2023-09-16,2023-09-19,2023-09-22,5,90.0,East
SHP_ORD_0020526,ORD_0020526,2023-09-15,2023-09-20,2023-09-20,39,128.0,East
SHP_ORD_0020527,ORD_0020527,2023-09-16,2023-09-18,2023-09-18,16,82.0,East
SHP_ORD_0020528,ORD_0020528,2023-09-16,2023-09-21,2023-09-21,4,58.0,East
SHP_ORD_0020529,ORD_0020529,2023-09-15,2023-09-17,2023-09-17,30,110.0,East
SHP_ORD_0020530,ORD_0020530,2023-09-15,2023-09-17,2023-09-17,32,114.0,East
SHP_ORD_0020531,ORD_0020531,2023-09-16,2023-09-21,2023-09-21,28,106.0,East
SHP_ORD_0020532,ORD_0020532,2023-09-15,2023-09-18,2023-09-18,31,112.0,East
SHP_ORD_0020533,ORD_0020533,2023-09-16,2023-09-19,2023-09-19,33,116.0,East
SHP_ORD_0020534,ORD_0020534,2023-09-16,2023-09-21,2023-09-21,34,118.0,East
SHP_ORD_0020535,ORD_0020535,2023-09-15,2023-09-19,2023-09-19,25,100.0,East
SHP_ORD_0020536,ORD_0020536,2023-09-15,2023-09-19,2023-09-19,6,62.0,East
SHP_ORD_0020537,ORD_0020537,2023-09-15,2023-09-18,2023-09-18,32,114.0,East
SHP_ORD_0020538,ORD_0020538,2023-09-15,2023-09-20,2023-09-20,24,98.0,East
SHP_ORD_0020539,ORD_0020539,2023-09-16,2023-09-18,2023-09-18,6,62.0,West
SHP_ORD_0020540,ORD_0020540,2023-09-16,2023-09-19,2023-09-19,29,108.0,West
SHP_ORD_0020541,ORD_0020541,2023-09-16,2023-09-21,2023-09-21,26,102.0,West
SHP_ORD_0020542,ORD_0020542,2023-09-16,2023-09-19,2023-09-19,17,84.0,West
SHP_ORD_0020543,ORD_0020543,2023-09-16,2023-09-18,2023-09-18,11,72.0,West
SHP_ORD_0020544,ORD_0020544,2023-09-15,2023-09-17,2023-09-17,29,108.0,West
SHP_ORD_0020545,ORD_0020545,2023-09-16,2023-09-20,2023-09-20,12,74.0,West
SHP_ORD_0020546,ORD_0020546,2023-09-16,2023-09-20,2023-09-20,45,140.0,West
SHP_ORD_0020547,ORD_0020547,2023-09-16,2023-09-20,2023-09-20,12,74.0,West
SHP_ORD_0020548,ORD_0020548,2023-09-15,2023-09-18,2023-09-18,10,70.0,West
SHP_ORD_0020549,ORD_0020549,2023-09-16,2023-09-18,2023-09-18,20,90.0,West
SHP_ORD_0020550,ORD_0020550,2023-09-16,2023-09-21,2023-09-21,50,150.0,West
SHP_ORD_0020551,ORD_0020551,2023-09-16,2023-09-21,2023-09-21,30,110.0,West
SHP_ORD_0020552,ORD_0020552,2023-09-16,2023-09-21,2023-09-21,30,110.0,West
SHP_ORD_0020553,ORD_0020553,2023-09-15,2023-09-20,2023-09-20,29,108.0,West
SHP_ORD_0020554,ORD_0020554,2023-09-15,2023-09-20,2023-09-20,33,116.0,West
SHP_ORD_0020555,ORD_0020555,2023-09-16,2023-09-20,2023-09-20,28,106.0,West
SHP_ORD_0020556,ORD_0020556,2023-09-16,2023-09-18,2023-09-21,7,96.0,West
SHP_ORD_0020557,ORD_0020557,2023-09-15,2023-09-17,2023-09-17,44,138.0,West
SHP_ORD_0020558,ORD_0020558,2023-09-16,2023-09-21,2023-09-23,13,114.0,West
SHP_ORD_0020559,ORD_0020559,2023-09-16,2023-09-21,2023-09-21,2,54.0,North
SHP_ORD_0020560,ORD_0020560,2023-09-16,2023-09-21,2023-09-21,35,120.0,North
SHP_ORD_0020561,ORD_0020561,2023-09-17,2023-09-20,2023-09-20,24,98.0,North
SHP_ORD_0020562,ORD_0020562,2023-09-16,2023-09-20,2023-09-20,21,92.0,North
SHP_ORD_0020563,ORD_0020563,2023-09-16,2023-09-19,2023-09-19,32,114.0,North
SHP_ORD_0020564,ORD_0020564,2023-09-17,2023-09-21,2023-09-21,30,110.0,North
SHP_ORD_0020565,ORD_0020565,2023-09-16,2023-09-21,2023-09-21,10,70.0,North
SHP_ORD_0020566,ORD_0020566,2023-09-16,2023-09-19,2023-09-19,32,114.0,North
SHP_ORD_0020567,ORD_0020567,2023-09-17,2023-09-21,2023-09-21,9,68.0,North
SHP_ORD_0020568,ORD_0020568,2023-09-17,2023-09-22,2023-09-22,7,64.0,North
SHP_ORD_0020569,ORD_0020569,2023-09-16,2023-09-18,2023-09-19,22,141.0,North
SHP_ORD_0020570,ORD_0020570,2023-09-17,2023-09-19,2023-09-19,41,132.0,North
SHP_ORD_0020571,ORD_0020571,2023-09-16,2023-09-20,2023-09-20,38,126.0,North
SHP_ORD_0020572,ORD_0020572,2023-09-16,2023-09-19,2023-09-19,24,98.0,North
SHP_ORD_0020573,ORD_0020573,2023-09-17,2023-09-19,2023-09-19,30,110.0,North
SHP_ORD_0020574,ORD_0020574,2023-09-17,2023-09-21,2023-09-21,40,130.0,North
SHP_ORD_0020575,ORD_0020575,2023-09-17,2023-09-19,2023-09-19,22,94.0,North
SHP_ORD_0020576,ORD_0020576,2023-09-16,2023-09-18,2023-09-18,10,70.0,North
SHP_ORD_0020577,ORD_0020577,2023-09-17,2023-09-19,2023-09-19,34,118.0,North
SHP_ORD_0020578,ORD_0020578,2023-09-16,2023-09-21,2023-09-21,32,114.0,North
SHP_ORD_0020579,ORD_0020579,2023-09-16,2023-09-19,2023-09-19,5,60.0,South
SHP_ORD_0020580,ORD_0020580,2023-09-17,2023-09-20,2023-09-20,40,130.0,South
SHP_ORD_0020581,ORD_0020581,2023-09-16,2023-09-20,2023-09-20,30,110.0,South
SHP_ORD_0020582,ORD_0020582,2023-09-17,2023-09-20,2023-09-20,25,100.0,South
SHP_ORD_0020583,ORD_0020583,2023-09-16,2023-09-20,2023-09-20,20,90.0,South
SHP_ORD_0020584,ORD_0020584,2023-09-16,2023-09-20,2023-09-20,40,130.0,South
SHP_ORD_0020585,ORD_0020585,2023-09-17,2023-09-21,2023-09-21,7,64.0,South
SHP_ORD_0020586,ORD_0020586,2023-09-17,2023-09-22,2023-09-25,21,138.0,South
SHP_ORD_0020587,ORD_0020587,2023-09-17,2023-09-22,2023-09-22,9,68.0,South
SHP_ORD_0020588,ORD_0020588,2023-09-16,2023-09-18,2023-09-18,7,64.0,South
SHP_ORD_0020589,ORD_0020589,2023-09-17,2023-09-19,2023-09-22,32,171.0,South
SHP_ORD_0020590,ORD_0020590,2023-09-17,2023-09-21,2023-09-21,40,130.0,South
SHP_ORD_0020591,ORD_0020591,2023-09-16,2023-09-21,2023-09-21,25,100.0,South
SHP_ORD_0020592,ORD_0020592,2023-09-16,2023-09-20,2023-09-20,30,110.0,South
SHP_ORD_0020593,ORD_0020593,2023-09-17,2023-09-22,2023-09-22,31,112.0,South
SHP_ORD_0020594,ORD_0020594,2023-09-16,2023-09-21,2023-09-21,36,122.0,South
SHP_ORD_0020595,ORD_0020595,2023-09-17,2023-09-19,2023-09-19,25,100.0,South
SHP_ORD_0020596,ORD_0020596,2023-09-16,2023-09-19,2023-09-19,5,60.0,South
SHP_ORD_0020597,ORD_0020597,2023-09-17,2023-09-21,2023-09-21,46,142.0,South
SHP_ORD_0020598,ORD_0020598,2023-09-16,2023-09-21,2023-09-21,28,106.0,South
SHP_ORD_0020599,ORD_0020599,2023-09-16,2023-09-19,2023-09-19,8,66.0,East
SHP_ORD_0020600,ORD_0020600,2023-09-16,2023-09-21,2023-09-24,37,186.0,East
SHP_ORD_0020601,ORD_0020601,2023-09-16,2023-09-18,2023-09-18,32,114.0,East
SHP_ORD_0020602,ORD_0020602,2023-09-16,2023-09-18,2023-09-18,30,110.0,East
SHP_ORD_0020603,ORD_0020603,2023-09-17,2023-09-20,2023-09-20,23,96.0,East
SHP_ORD_0020604,ORD_0020604,2023-09-16,2023-09-18,2023-09-18,45,140.0,East
SHP_ORD_0020605,ORD_0020605,2023-09-16,2023-09-19,2023-09-19,16,82.0,East
SHP_ORD_0020606,ORD_0020606,2023-09-16,2023-09-21,2023-09-21,33,116.0,East
SHP_ORD_0020607,ORD_0020607,2023-09-16,2023-09-20,2023-09-20,8,66.0,East
SHP_ORD_0020608,ORD_0020608,2023-09-17,2023-09-20,2023-09-20,10,70.0,East
SHP_ORD_0020609,ORD_0020609,2023-09-17,2023-09-22,2023-09-22,25,100.0,East
SHP_ORD_0020610,ORD_0020610,2023-09-17,2023-09-22,2023-09-22,43,136.0,East
SHP_ORD_0020611,ORD_0020611,2023-09-16,2023-09-21,2023-09-21,39,128.0,East
SHP_ORD_0020612,ORD_0020612,2023-09-16,2023-09-18,2023-09-18,31,112.0,East
SHP_ORD_0020613,ORD_0020613,2023-09-16,2023-09-21,2023-09-21,25,100.0,East
SHP_ORD_0020614,ORD_0020614,2023-09-16,2023-09-21,2023-09-21,42,134.0,East
SHP_ORD_0020615,ORD_0020615,2023-09-17,2023-09-20,2023-09-20,39,128.0,East
SHP_ORD_0020616,ORD_0020616,2023-09-16,2023-09-20,2023-09-20,10,70.0,East
SHP_ORD_0020617,ORD_0020617,2023-09-17,2023-09-19,2023-09-19,43,136.0,East
SHP_ORD_0020618,ORD_0020618,2023-09-16,2023-09-19,2023-09-19,20,90.0,East
SHP_ORD_0020619,ORD_0020619,2023-09-16,2023-09-19,2023-09-19,9,68.0,West
SHP_ORD_0020620,ORD_0020620,2023-09-17,2023-09-20,2023-09-20,40,130.0,West
SHP_ORD_0020621,ORD_0020621,2023-09-16,2023-09-19,2023-09-19,31,112.0,West
SHP_ORD_0020622,ORD_0020622,2023-09-17,2023-09-22,2023-09-22,23,96.0,West
SHP_ORD_0020623,ORD_0020623,2023-09-16,2023-09-19,2023-09-19,22,94.0,West
SHP_ORD_0020624,ORD_0020624,2023-09-17,2023-09-20,2023-09-20,45,140.0,West
SHP_ORD_0020625,ORD_0020625,2023-09-16,2023-09-21,2023-09-22,7,96.0,West
SHP_ORD_0020626,ORD_0020626,2023-09-17,2023-09-22,2023-09-22,36,122.0,West
SHP_ORD_0020627,ORD_0020627,2023-09-17,2023-09-21,2023-09-21,11,72.0,West
SHP_ORD_0020628,ORD_0020628,2023-09-17,2023-09-19,2023-09-19,12,74.0,West
SHP_ORD_0020629,ORD_0020629,2023-09-17,2023-09-21,2023-09-21,32,114.0,West
SHP_ORD_0020630,ORD_0020630,2023-09-17,2023-09-21,2023-09-21,41,132.0,West
SHP_ORD_0020631,ORD_0020631,2023-09-16,2023-09-21,2023-09-21,33,116.0,West
SHP_ORD_0020632,ORD_0020632,2023-09-17,2023-09-20,2023-09-20,36,122.0,West
SHP_ORD_0020633,ORD_0020633,2023-09-17,2023-09-21,2023-09-21,27,104.0,West
SHP_ORD_0020634,ORD_0020634,2023-09-17,2023-09-19,2023-09-19,32,114.0,West
SHP_ORD_0020635,ORD_0020635,2023-09-17,2023-09-20,2023-09-20,24,98.0,West
SHP_ORD_0020636,ORD_0020636,2023-09-17,2023-09-20,2023-09-20,7,64.0,West
SHP_ORD_0020637,ORD_0020637,2023-09-16,2023-09-20,2023-09-20,38,126.0,West
SHP_ORD_0020638,ORD_0020638,2023-09-17,2023-09-19,2023-09-19,27,104.0,West
SHP_ORD_0020639,ORD_0020639,2023-09-18,2023-09-22,2023-09-22,13,76.0,North
SHP_ORD_0020640,ORD_0020640,2023-09-18,2023-09-22,2023-09-22,46,142.0,North
SHP_ORD_0020641,ORD_0020641,2023-09-18,2023-09-23,2023-09-23,26,102.0,North
SHP_ORD_0020642,ORD_0020642,2023-09-17,2023-09-22,2023-09-22,20,90.0,North
SHP_ORD_0020643,ORD_0020643,2023-09-17,2023-09-21,2023-09-21,26,102.0,North
SHP_ORD_0020644,ORD_0020644,2023-09-18,2023-09-23,2023-09-23,49,148.0,North
SHP_ORD_0020645,ORD_0020645,2023-09-17,2023-09-22,2023-09-22,11,72.0,North
SHP_ORD_0020646,ORD_0020646,2023-09-17,2023-09-22,2023-09-22,37,124.0,North
SHP_ORD_0020647,ORD_0020647,2023-09-18,2023-09-21,2023-09-21,12,74.0,North
SHP_ORD_0020648,ORD_0020648,2023-09-17,2023-09-22,2023-09-22,13,76.0,North
SHP_ORD_0020649,ORD_0020649,2023-09-17,2023-09-22,2023-09-23,27,156.0,North
SHP_ORD_0020650,ORD_0020650,2023-09-17,2023-09-21,2023-09-21,59,168.0,North
SHP_ORD_0020651,ORD_0020651,2023-09-18,2023-09-21,2023-09-21,34,118.0,North
SHP_ORD_0020652,ORD_0020652,2023-09-17,2023-09-20,2023-09-20,42,134.0,North
SHP_ORD_0020653,ORD_0020653,2023-09-18,2023-09-22,2023-09-22,37,124.0,North
SHP_ORD_0020654,ORD_0020654,2023-09-17,2023-09-22,2023-09-22,45,140.0,North
SHP_ORD_0020655,ORD_0020655,2023-09-17,2023-09-20,2023-09-20,35,120.0,North
SHP_ORD_0020656,ORD_0020656,2023-09-18,2023-09-23,2023-09-23,12,74.0,North
SHP_ORD_0020657,ORD_0020657,2023-09-18,2023-09-20,2023-09-20,51,152.0,North
SHP_ORD_0020658,ORD_0020658,2023-09-18,2023-09-20,2023-09-20,35,120.0,North
SHP_ORD_0020659,ORD_0020659,2023-09-17,2023-09-21,2023-09-21,11,72.0,South
SHP_ORD_0020660,ORD_0020660,2023-09-18,2023-09-20,2023-09-20,53,156.0,South
SHP_ORD_0020661,ORD_0020661,2023-09-17,2023-09-19,2023-09-19,42,134.0,South
SHP_ORD_0020662,ORD_0020662,2023-09-18,2023-09-20,2023-09-21,40,195.0,South
SHP_ORD_0020663,ORD_0020663,2023-09-18,2023-09-23,2023-09-23,25,100.0,South
SHP_ORD_0020664,ORD_0020664,2023-09-18,2023-09-20,2023-09-20,52,154.0,South
SHP_ORD_0020665,ORD_0020665,2023-09-17,2023-09-20,2023-09-20,12,74.0,South
SHP_ORD_0020666,ORD_0020666,2023-09-17,2023-09-22,2023-09-22,50,150.0,South
SHP_ORD_0020667,ORD_0020667,2023-09-17,2023-09-21,2023-09-21,13,76.0,South
SHP_ORD_0020668,ORD_0020668,2023-09-18,2023-09-20,2023-09-20,17,84.0,South
SHP_ORD_0020669,ORD_0020669,2023-09-17,2023-09-21,2023-09-21,24,98.0,South
SHP_ORD_0020670,ORD_0020670,2023-09-18,2023-09-21,2023-09-21,56,162.0,South
SHP_ORD_0020671,ORD_0020671,2023-09-18,2023-09-23,2023-09-23,59,168.0,South
SHP_ORD_0020672,ORD_0020672,2023-09-17,2023-09-21,2023-09-21,51,152.0,South
SHP_ORD_0020673,ORD_0020673,2023-09-17,2023-09-20,2023-09-20,40,130.0,South
SHP_ORD_0020674,ORD_0020674,2023-09-17,2023-09-19,2023-09-20,47,216.0,South
SHP_ORD_0020675,ORD_0020675,2023-09-17,2023-09-22,2023-09-22,38,126.0,South
SHP_ORD_0020676,ORD_0020676,2023-09-17,2023-09-21,2023-09-21,16,82.0,South
SHP_ORD_0020677,ORD_0020677,2023-09-18,2023-09-21,2023-09-21,52,154.0,South
SHP_ORD_0020678,ORD_0020678,2023-09-17,2023-09-19,2023-09-19,31,112.0,South
SHP_ORD_0020679,ORD_0020679,2023-09-18,2023-09-21,2023-09-21,8,66.0,East
SHP_ORD_0020680,ORD_0020680,2023-09-17,2023-09-21,2023-09-21,45,140.0,East
SHP_ORD_0020681,ORD_0020681,2023-09-18,2023-09-23,2023-09-23,50,150.0,East
SHP_ORD_0020682,ORD_0020682,2023-09-18,2023-09-22,2023-09-22,16,82.0,East
SHP_ORD_0020683,ORD_0020683,2023-09-18,2023-09-21,2023-09-21,26,102.0,East
SHP_ORD_0020684,ORD_0020684,2023-09-17,2023-09-21,2023-09-21,48,146.0,East
SHP_ORD_0020685,ORD_0020685,2023-09-17,2023-09-21,2023-09-21,11,72.0,East
SHP_ORD_0020686,ORD_0020686,2023-09-17,2023-09-21,2023-09-21,42,134.0,East
SHP_ORD_0020687,ORD_0020687,2023-09-17,2023-09-20,2023-09-20,11,72.0,East
SHP_ORD_0020688,ORD_0020688,2023-09-17,2023-09-19,2023-09-19,10,70.0,East
SHP_ORD_0020689,ORD_0020689,2023-09-17,2023-09-19,2023-09-19,27,104.0,East
SHP_ORD_0020690,ORD_0020690,2023-09-18,2023-09-21,2023-09-21,33,116.0,East
SHP_ORD_0020691,ORD_0020691,2023-09-18,2023-09-23,2023-09-23,51,152.0,East
SHP_ORD_0020692,ORD_0020692,2023-09-18,2023-09-20,2023-09-20,48,146.0,East
SHP_ORD_0020693,ORD_0020693,2023-09-18,2023-09-20,2023-09-20,28,106.0,East
SHP_ORD_0020694,ORD_0020694,2023-09-17,2023-09-21,2023-09-21,30,110.0,East
SHP_ORD_0020695,ORD_0020695,2023-09-17,2023-09-20,2023-09-20,22,94.0,East
SHP_ORD_0020696,ORD_0020696,2023-09-17,2023-09-22,2023-09-22,9,68.0,East
SHP_ORD_0020697,ORD_0020697,2023-09-17,2023-09-21,2023-09-21,42,134.0,East
SHP_ORD_0020698,ORD_0020698,2023-09-17,2023-09-20,2023-09-20,24,98.0,East
SHP_ORD_0020699,ORD_0020699,2023-09-18,2023-09-20,2023-09-20,10,70.0,West
SHP_ORD_0020700,ORD_0020700,2023-09-17,2023-09-22,2023-09-22,52,154.0,West
SHP_ORD_0020701,ORD_0020701,2023-09-17,2023-09-19,2023-09-19,35,120.0,West
SHP_ORD_0020702,ORD_0020702,2023-09-17,2023-09-20,2023-09-20,35,120.0,West
SHP_ORD_0020703,ORD_0020703,2023-09-17,2023-09-21,2023-09-21,29,108.0,West
SHP_ORD_0020704,ORD_0020704,2023-09-18,2023-09-20,2023-09-20,38,126.0,West
SHP_ORD_0020705,ORD_0020705,2023-09-17,2023-09-20,2023-09-20,8,66.0,West
SHP_ORD_0020706,ORD_0020706,2023-09-17,2023-09-22,2023-09-24,35,180.0,West
SHP_ORD_0020707,ORD_0020707,2023-09-18,2023-09-20,2023-09-20,23,96.0,West
SHP_ORD_0020708,ORD_0020708,2023-09-18,2023-09-20,2023-09-20,14,78.0,West
SHP_ORD_0020709,ORD_0020709,2023-09-17,2023-09-19,2023-09-19,32,114.0,West
SHP_ORD_0020710,ORD_0020710,2023-09-18,2023-09-20,2023-09-20,67,184.0,West
SHP_ORD_0020711,ORD_0020711,2023-09-17,2023-09-20,2023-09-22,29,162.0,West
SHP_ORD_0020712,ORD_0020712,2023-09-18,2023-09-21,2023-09-21,48,146.0,West
SHP_ORD_0020713,ORD_0020713,2023-09-17,2023-09-20,2023-09-20,47,144.0,West
SHP_ORD_0020714,ORD_0020714,2023-09-18,2023-09-23,2023-09-23,39,128.0,West
SHP_ORD_0020715,ORD_0020715,2023-09-17,2023-09-22,2023-09-22,35,120.0,West
SHP_ORD_0020716,ORD_0020716,2023-09-18,2023-09-21,2023-09-21,12,74.0,West
SHP_ORD_0020717,ORD_0020717,2023-09-18,2023-09-20,2023-09-20,41,132.0,West
SHP_ORD_0020718,ORD_0020718,2023-09-17,2023-09-20,2023-09-20,29,108.0,West
SHP_ORD_0020719,ORD_0020719,2023-09-19,2023-09-24,2023-09-24,11,72.0,North
SHP_ORD_0020720,ORD_0020720,2023-09-18,2023-09-23,2023-09-23,45,140.0,North
SHP_ORD_0020721,ORD_0020721,2023-09-19,2023-09-22,2023-09-22,31,112.0,North
SHP_ORD_0020722,ORD_0020722,2023-09-19,2023-09-23,2023-09-23,36,122.0,North
SHP_ORD_0020723,ORD_0020723,2023-09-19,2023-09-22,2023-09-22,29,108.0,North
SHP_ORD_0020724,ORD_0020724,2023-09-19,2023-09-24,2023-09-24,44,138.0,North
SHP_ORD_0020725,ORD_0020725,2023-09-18,2023-09-20,2023-09-20,15,80.0,North
SHP_ORD_0020726,ORD_0020726,2023-09-19,2023-09-24,2023-09-24,36,122.0,North
SHP_ORD_0020727,ORD_0020727,2023-09-18,2023-09-21,2023-09-21,15,80.0,North
SHP_ORD_0020728,ORD_0020728,2023-09-18,2023-09-21,2023-09-21,8,66.0,North
SHP_ORD_0020729,ORD_0020729,2023-09-18,2023-09-23,2023-09-26,32,171.0,North
SHP_ORD_0020730,ORD_0020730,2023-09-18,2023-09-20,2023-09-22,40,195.0,North
SHP_ORD_0020731,ORD_0020731,2023-09-18,2023-09-21,2023-09-21,45,140.0,North
SHP_ORD_0020732,ORD_0020732,2023-09-19,2023-09-23,2023-09-23,58,166.0,North
SHP_ORD_0020733,ORD_0020733,2023-09-19,2023-09-22,2023-09-22,46,142.0,North
SHP_ORD_0020734,ORD_0020734,2023-09-18,2023-09-22,2023-09-22,41,132.0,North
SHP_ORD_0020735,ORD_0020735,2023-09-19,2023-09-21,2023-09-21,33,116.0,North
SHP_ORD_0020736,ORD_0020736,2023-09-18,2023-09-20,2023-09-20,15,80.0,North
SHP_ORD_0020737,ORD_0020737,2023-09-19,2023-09-22,2023-09-22,43,136.0,North
SHP_ORD_0020738,ORD_0020738,2023-09-19,2023-09-23,2023-09-23,28,106.0,North
SHP_ORD_0020739,ORD_0020739,2023-09-18,2023-09-21,2023-09-21,15,80.0,South
SHP_ORD_0020740,ORD_0020740,2023-09-18,2023-09-21,2023-09-21,42,134.0,South
SHP_ORD_0020741,ORD_0020741,2023-09-18,2023-09-22,2023-09-22,43,136.0,South
SHP_ORD_0020742,ORD_0020742,2023-09-19,2023-09-24,2023-09-24,32,114.0,South
SHP_ORD_0020743,ORD_0020743,2023-09-18,2023-09-20,2023-09-20,34,118.0,South
SHP_ORD_0020744,ORD_0020744,2023-09-19,2023-09-23,2023-09-25,62,261.0,South
SHP_ORD_0020745,ORD_0020745,2023-09-18,2023-09-22,2023-09-22,13,76.0,South
SHP_ORD_0020746,ORD_0020746,2023-09-19,2023-09-23,2023-09-23,42,134.0,South
SHP_ORD_0020747,ORD_0020747,2023-09-18,2023-09-23,2023-09-23,16,82.0,South
SHP_ORD_0020748,ORD_0020748,2023-09-18,2023-09-20,2023-09-20,18,86.0,South
SHP_ORD_0020749,ORD_0020749,2023-09-18,2023-09-22,2023-09-22,36,122.0,South
SHP_ORD_0020750,ORD_0020750,2023-09-19,2023-09-23,2023-09-23,62,174.0,South
SHP_ORD_0020751,ORD_0020751,2023-09-19,2023-09-24,2023-09-24,50,150.0,South
SHP_ORD_0020752,ORD_0020752,2023-09-18,2023-09-20,2023-09-20,45,140.0,South
SHP_ORD_0020753,ORD_0020753,2023-09-19,2023-09-22,2023-09-22,50,150.0,South
SHP_ORD_0020754,ORD_0020754,2023-09-18,2023-09-21,2023-09-21,60,170.0,South
SHP_ORD_0020755,ORD_0020755,2023-09-19,2023-09-23,2023-09-23,48,146.0,South
SHP_ORD_0020756,ORD_0020756,2023-09-19,2023-09-22,2023-09-24,14,117.0,South
SHP_ORD_0020757,ORD_0020757,2023-09-19,2023-09-23,2023-09-23,66,182.0,South
SHP_ORD_0020758,ORD_0020758,2023-09-18,2023-09-22,2023-09-22,32,114.0,South
SHP_ORD_0020759,ORD_0020759,2023-09-18,2023-09-22,2023-09-22,13,76.0,East
SHP_ORD_0020760,ORD_0020760,2023-09-19,2023-09-22,2023-09-22,36,122.0,East
SHP_ORD_0020761,ORD_0020761,2023-09-19,2023-09-22,2023-09-22,42,134.0,East
SHP_ORD_0020762,ORD_0020762,2023-09-18,2023-09-21,2023-09-21,34,118.0,East
